 1 1 0 0 0-1-1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.33333,00002;[1,1]0.33333,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.83333,00006;
 1 1 0 0-1 1 0-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0 0-1 1-1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.75000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 1 0 0-1 1-1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.22222,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 1 0 0-1 0 1-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.66667,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0 0-1 0 0 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.81235,00002;[2,0]0.53333,00002;[2,1]0.46667,00002;[2,2]0.00000,00002;
 1 1 0 0-1 0 0-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.66667,00002;[1,1]0.00000,00002;[1,2]0.66667,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0 0-1 0 0-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.83333,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0 0-1 0-1 1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0 0-1 0-1 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.75000,00004;
 1 1 0 0-1 0-1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.22222,00002;[2,0]0.00000,00002;[2,1]0.55555,00002;[2,2]0.00000,00002;
 1 1 0 0-1 0-1-1 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.83333,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0 0-1 0-1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.88889,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 1 0 0-1-1 1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.85185,00002;[1,0]0.66667,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.22222,00002;[2,2]0.00000,00002;
 1 1 0 0-1-1 1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0 0-1-1 1-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.77778,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0 0-1-1 0 1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.33333,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0 0-1-1 0 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.55555,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.48148,00002;[2,1]0.33333,00002;[2,2]0.33334,00006;
 1 1 0 0-1-1 0 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 1 0 0-1-1 0-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.75000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.77778,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 1 0 0-1-1-1 1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0 0-1-1-1 1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.83333,00002;[1,0]0.22222,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0 0-1-1-1 0 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.88889,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 1 0 0-1-1-1 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.83333,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.33333,00003;
 1 1 0 0-1-1-1-1 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.91667,00002;[1,0]0.25000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 1 0 0-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.44445,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 1 0-1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.66667,00002;[2,0]0.00000,00002;[2,1]0.77778,00002;[2,2]0.00000,00002;
 1 1 0-1 1 0-1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.44445,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0-1 1-1 1-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.95556,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 1-1 0 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.66667,00002;[2,2]0.00000,00002;
 1 1 0-1 1-1 0-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0-1 1-1 0-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.86667,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 1-1-1 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.66667,00003;
 1 1 0-1 1-1-1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.91667,00002;[2,2]0.00000,00002;
 1 1 0-1 1-1-1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.75000,00004;
 1 1 0-1 0 1 0-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0 1-1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 1 0-1 0 1-1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0-1 0 0 1-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0 0 0 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.33333,00002;[2,0]0.33333,00002;[2,1]0.66667,00002;[2,2]0.00000,00002;
 1 1 0-1 0 0 0-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.75000,00002;[1,2]0.33333,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.66667,00003;
 1 1 0-1 0 0 0-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.85185,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.50000,00002;[2,0]0.51852,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0 0-1 1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.77778,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0 0-1 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.50000,00002;
 1 1 0-1 0 0-1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.92593,00002;[2,2]0.00000,00002;
 1 1 0-1 0 0-1-1 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.83333,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0 0-1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.66667,00003;
 1 1 0-1 0-1 1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 1 0-1 0-1 1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0-1 0-1 1-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.88889,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0-1 0 1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.33333,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0-1 0 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.66667,00002;[2,2]0.50000,00004;
 1 1 0-1 0-1 0 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.77778,00002;[1,2]0.00000,00002;[2,0]0.25000,00002;[2,1]0.44445,00002;[2,2]0.00000,00002;
 1 1 0-1 0-1 0-1 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.85185,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0-1-1 1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0-1 0-1-1 1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.86667,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1 0-1-1 0 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.77778,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 1 0-1 0-1-1 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.50000,00002;
 1 1 0-1 0-1-1-1 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.88889,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1-1 1 1-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.97037,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1-1 1 0 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.37037,00002;[2,2]0.00000,00002;
 1 1 0-1-1 1 0-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.44445,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 1 0-1-1 1 0-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.33333,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1-1 1-1 1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.91111,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1-1 1-1 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.66667,00003;
 1 1 0-1-1 1-1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 1 0-1-1 1-1-1 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.90123,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1-1 1-1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 1 0-1-1 0 1 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.80000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.22222,00002;[2,2]0.00000,00002;
 1 1 0-1-1 0 1-1 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.83333,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 1 0-1-1 0 1-1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.90123,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1-1 0 0 1-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.87500,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.66667,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 1 0-1-1 0 0 0 0;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.75000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.22222,00002;[2,0]0.33333,00002;[2,1]0.50000,00002;[2,2]0.50000,00002;
 1 1 0-1-1 0 0 0-1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.33333,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 1 0-1-1 0 0-1 1;[0,0]0.00000,00002;[0,1]0.00000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.66667,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
